state,date,predicted,yhat_lower,yhat_upper
Alaska,2023-10-05,0.00,0.00,-166.80
Alaska,2023-10-06,0.00,0.00,-125.08
Alaska,2023-10-07,0.00,0.00,-159.51
Alaska,2023-10-08,0.00,0.00,-200.15
Alaska,2023-10-09,0.00,0.00,-154.15
Alaska,2023-10-10,0.00,0.00,-158.14
Alaska,2023-10-11,0.00,0.00,-205.61
Alaska,2023-10-12,0.00,0.00,-178.83
Alaska,2023-10-13,0.00,0.00,-183.72
Alaska,2023-10-14,0.00,0.00,-221.14
Alaska,2023-10-15,0.00,0.00,-221.09
Alaska,2023-10-16,0.00,0.00,-293.70
Alaska,2023-10-17,0.00,0.00,-193.43
Alaska,2023-10-18,0.00,0.00,-242.67
Alaska,2023-10-19,0.00,0.00,-240.07
Alaska,2023-10-20,0.00,0.00,-232.36
Alaska,2023-10-21,0.00,0.00,-203.51
Alaska,2023-10-22,0.00,0.00,-244.24
Alaska,2023-10-23,0.00,0.00,-303.63
Alaska,2023-10-24,0.00,0.00,-243.98
Alaska,2023-10-25,0.00,0.00,-273.91
Alaska,2023-10-26,0.00,0.00,-275.15
Alaska,2023-10-27,0.00,0.00,-222.79
Alaska,2023-10-28,0.00,0.00,-273.89
Alaska,2023-10-29,0.00,0.00,-267.34
Alaska,2023-10-30,0.00,0.00,-256.30
Alaska,2023-10-31,0.00,0.00,-218.48
Alaska,2023-11-01,0.00,0.00,-268.19
Alaska,2023-11-02,0.00,0.00,-262.51
Alaska,2023-11-03,0.00,0.00,-214.11
Alaska,2023-11-04,0.00,0.00,-264.22
Alaska,2023-11-05,0.00,0.00,-267.51
Alaska,2023-11-06,0.00,0.00,-243.58
Alaska,2023-11-07,0.00,0.00,-294.41
Alaska,2023-11-08,0.00,0.00,-285.41
Alaska,2023-11-09,0.00,0.00,-245.50
Alaska,2023-11-10,0.00,0.00,-264.27
Alaska,2023-11-11,0.00,0.00,-273.40
Alaska,2023-11-12,0.00,0.00,-307.23
Alaska,2023-11-13,0.00,0.00,-299.53
Alaska,2023-11-14,0.00,0.00,-313.61
Alaska,2023-11-15,0.00,0.00,-291.45
Alaska,2023-11-16,0.00,0.00,-302.86
Alaska,2023-11-17,0.00,0.00,-309.01
Alaska,2023-11-18,0.00,0.00,-307.30
Alaska,2023-11-19,0.00,0.00,-342.68
Alaska,2023-11-20,0.00,0.00,-327.80
Alaska,2023-11-21,0.00,0.00,-374.07
Alaska,2023-11-22,0.00,0.00,-341.64
Alaska,2023-11-23,0.00,0.00,-277.78
Alaska,2023-11-24,0.00,0.00,-363.69
Alaska,2023-11-25,0.00,0.00,-352.19
Alaska,2023-11-26,0.00,0.00,-354.39
Alaska,2023-11-27,0.00,0.00,-347.89
Alaska,2023-11-28,0.00,0.00,-300.96
Alaska,2023-11-29,0.00,0.00,-350.51
Alaska,2023-11-30,0.00,0.00,-329.34
Alaska,2023-12-01,0.00,0.00,-364.92
Alaska,2023-12-02,0.00,0.00,-370.99
Alaska,2023-12-03,0.00,0.00,-351.59
Alaska,2023-12-04,0.00,0.00,-328.55
Alaska,2023-12-05,0.00,0.00,-343.66
Alaska,2023-12-06,0.00,0.00,-376.49
Alaska,2023-12-07,0.00,0.00,-375.89
Alaska,2023-12-08,0.00,0.00,-312.03
Alaska,2023-12-09,0.00,0.00,-348.26
Alaska,2023-12-10,0.00,0.00,-356.46
Alaska,2023-12-11,0.00,0.00,-343.65
Alaska,2023-12-12,0.00,0.00,-394.90
Alaska,2023-12-13,0.00,0.00,-407.63
Alaska,2023-12-14,0.00,0.00,-391.49
Alaska,2023-12-15,0.00,0.00,-416.81
Alaska,2023-12-16,0.00,0.00,-386.14
Alaska,2023-12-17,0.00,0.00,-473.79
Alaska,2023-12-18,0.00,0.00,-435.99
Alaska,2023-12-19,0.00,0.00,-460.04
Alaska,2023-12-20,0.00,0.00,-498.14
Alaska,2023-12-21,0.00,0.00,-455.25
Alaska,2023-12-22,0.00,0.00,-493.25
Alaska,2023-12-23,0.00,0.00,-522.17
Alaska,2023-12-24,0.00,0.00,-530.24
Alaska,2023-12-25,0.00,0.00,-498.19
Alaska,2023-12-26,0.00,0.00,-513.76
Alaska,2023-12-27,0.00,0.00,-538.17
Alaska,2023-12-28,0.00,0.00,-542.22
Alaska,2023-12-29,0.00,0.00,-563.57
Alaska,2023-12-30,0.00,0.00,-503.83
Alaska,2023-12-31,0.00,0.00,-547.91
Alaska,2024-01-01,0.00,0.00,-503.93
Alaska,2024-01-02,0.00,0.00,-489.28
Alaska,2024-01-03,0.00,0.00,-450.12
Alaska,2024-01-04,0.00,0.00,-439.50
Alaska,2024-01-05,0.00,0.00,-459.57
Alaska,2024-01-06,0.00,0.00,-337.33
Alaska,2024-01-07,0.00,0.00,-294.64
Alaska,2024-01-08,0.00,0.00,-305.24
Alaska,2024-01-09,0.00,0.00,-256.89
Alaska,2024-01-10,0.00,0.00,-158.83
Alaska,2024-01-11,0.00,0.00,-178.94
Alaska,2024-01-12,0.00,0.00,-146.82
Alaska,2024-01-13,0.00,0.00,-130.90
Alaska,2024-01-14,0.00,0.00,-27.33
Alaska,2024-01-15,0.00,0.00,-43.37
Alaska,2024-01-16,0.00,0.00,50.50
Alaska,2024-01-17,0.00,0.00,40.90
Alaska,2024-01-18,0.00,0.00,72.17
Alaska,2024-01-19,0.00,0.00,87.99
Alaska,2024-01-20,0.00,0.00,144.76
Alaska,2024-01-21,0.00,0.00,146.25
Alaska,2024-01-22,0.00,0.00,167.16
Alaska,2024-01-23,0.00,0.00,168.13
Alaska,2024-01-24,0.00,0.00,183.08
Alaska,2024-01-25,0.00,0.00,212.39
Alaska,2024-01-26,0.00,0.00,240.13
Alaska,2024-01-27,0.00,0.00,166.54
Alaska,2024-01-28,0.00,0.00,218.59
Alaska,2024-01-29,0.00,0.00,148.48
Alaska,2024-01-30,0.00,0.00,112.09
Alaska,2024-01-31,0.00,0.00,115.41
Alaska,2024-02-01,0.00,0.00,91.21
Alaska,2024-02-02,0.00,0.00,56.53
Alaska,2024-02-03,0.00,0.00,54.25
Alaska,2024-02-04,0.00,0.00,59.66
Alaska,2024-02-05,0.00,0.00,-63.07
Alaska,2024-02-06,0.00,0.00,-58.15
Alaska,2024-02-07,0.00,0.00,-162.65
Alaska,2024-02-08,0.00,0.00,-142.49
Alaska,2024-02-09,0.00,0.00,-177.08
Alaska,2024-02-10,0.00,0.00,-183.68
Alaska,2024-02-11,0.00,0.00,-247.59
Alaska,2024-02-12,0.00,0.00,-358.04
Alaska,2024-02-13,0.00,0.00,-325.06
Alaska,2024-02-14,0.00,0.00,-332.33
Alaska,2024-02-15,0.00,0.00,-367.20
Alaska,2024-02-16,0.00,0.00,-431.78
Alaska,2024-02-17,0.00,0.00,-417.12
Alaska,2024-02-18,0.00,0.00,-483.12
Alaska,2024-02-19,0.00,0.00,-488.41
Alaska,2024-02-20,0.00,0.00,-520.71
Alaska,2024-02-21,0.00,0.00,-556.34
Alaska,2024-02-22,0.00,0.00,-508.04
Alaska,2024-02-23,0.00,0.00,-570.08
Alaska,2024-02-24,0.00,0.00,-555.20
Alaska,2024-02-25,0.00,0.00,-568.73
Alaska,2024-02-26,0.00,0.00,-575.89
Alaska,2024-02-27,0.00,0.00,-571.33
Alaska,2024-02-28,0.00,0.00,-565.23
Alaska,2024-02-29,0.00,0.00,-588.80
Alaska,2024-03-01,0.00,0.00,-540.68
Alaska,2024-03-02,0.00,0.00,-554.28
Alaska,2024-03-03,0.00,0.00,-587.55
Alaska,2024-03-04,0.00,0.00,-587.88
Alaska,2024-03-05,0.00,0.00,-595.16
Alaska,2024-03-06,0.00,0.00,-563.23
Alaska,2024-03-07,0.00,0.00,-549.35
Alaska,2024-03-08,0.00,0.00,-620.22
Alaska,2024-03-09,0.00,0.00,-544.56
Alaska,2024-03-10,0.00,0.00,-540.77
Alaska,2024-03-11,0.00,0.00,-619.34
Alaska,2024-03-12,0.00,0.00,-581.52
Alaska,2024-03-13,0.00,0.00,-597.19
Alaska,2024-03-14,0.00,0.00,-669.58
Alaska,2024-03-15,0.00,0.00,-629.39
Alaska,2024-03-16,0.00,0.00,-681.34
Alaska,2024-03-17,0.00,0.00,-639.26
Alaska,2024-03-18,0.00,0.00,-688.65
Alaska,2024-03-19,0.00,0.00,-707.11
Alaska,2024-03-20,0.00,0.00,-749.36
Alaska,2024-03-21,0.00,0.00,-672.56
Alaska,2024-03-22,0.00,0.00,-737.17
American Samoa,2023-03-24,109.02,83.26,134.01
American Samoa,2023-03-25,118.81,91.07,145.06
American Samoa,2023-03-26,127.97,103.25,153.05
American Samoa,2023-03-27,136.35,110.38,164.41
American Samoa,2023-03-28,143.77,115.44,169.50
American Samoa,2023-03-29,150.19,124.20,175.10
American Samoa,2023-03-30,155.32,130.89,179.52
American Samoa,2023-03-31,160.50,134.16,185.60
American Samoa,2023-04-01,163.02,133.89,192.40
American Samoa,2023-04-02,164.07,130.74,193.39
American Samoa,2023-04-03,163.61,136.48,187.73
American Samoa,2023-04-04,161.63,135.69,188.94
American Samoa,2023-04-05,158.24,130.29,184.67
American Samoa,2023-04-06,153.32,126.72,181.45
American Samoa,2023-04-07,148.41,123.24,174.09
American Samoa,2023-04-08,140.94,113.98,168.66
American Samoa,2023-04-09,132.31,108.52,154.65
American Samoa,2023-04-10,122.64,99.15,150.21
American Samoa,2023-04-11,112.10,84.84,141.12
American Samoa,2023-04-12,100.94,74.37,130.12
American Samoa,2023-04-13,89.17,63.61,114.65
American Samoa,2023-04-14,78.44,51.96,106.56
American Samoa,2023-04-15,66.30,38.42,92.22
American Samoa,2023-04-16,54.19,26.17,78.87
American Samoa,2023-04-17,42.29,14.55,67.49
American Samoa,2023-04-18,30.77,0.42,57.41
American Samoa,2023-04-19,19.89,0.00,45.71
American Samoa,2023-04-20,9.61,0.00,37.87
American Samoa,2023-04-21,1.53,0.00,28.64
American Samoa,2023-04-22,0.00,0.00,21.13
American Samoa,2023-04-23,0.00,0.00,9.79
American Samoa,2023-04-24,0.00,0.00,5.84
American Samoa,2023-04-25,0.00,0.00,1.09
American Samoa,2023-04-26,0.00,0.00,-2.35
American Samoa,2023-04-27,0.00,0.00,-4.48
American Samoa,2023-04-28,0.00,0.00,-9.33
American Samoa,2023-04-29,0.00,0.00,-6.59
American Samoa,2023-04-30,0.00,0.00,-8.56
American Samoa,2023-05-01,0.00,0.00,-6.27
American Samoa,2023-05-02,0.00,0.00,-5.06
American Samoa,2023-05-03,0.00,0.00,-7.34
American Samoa,2023-05-04,0.00,0.00,1.26
American Samoa,2023-05-05,0.00,0.00,4.30
American Samoa,2023-05-06,0.00,0.00,2.83
American Samoa,2023-05-07,0.00,0.00,8.61
American Samoa,2023-05-08,0.00,0.00,11.05
American Samoa,2023-05-09,0.00,0.00,8.15
American Samoa,2023-05-10,0.00,0.00,14.32
American Samoa,2023-05-11,0.00,0.00,15.22
American Samoa,2023-05-12,0.00,0.00,18.38
American Samoa,2023-05-13,0.00,0.00,15.60
American Samoa,2023-05-14,0.00,0.00,19.15
American Samoa,2023-05-15,0.00,0.00,21.63
American Samoa,2023-05-16,0.00,0.00,18.82
American Samoa,2023-05-17,0.00,0.00,17.86
American Samoa,2023-05-18,0.00,0.00,14.70
American Samoa,2023-05-19,0.00,0.00,18.98
American Samoa,2023-05-20,0.00,0.00,13.19
American Samoa,2023-05-21,0.00,0.00,10.03
American Samoa,2023-05-22,0.00,0.00,7.72
American Samoa,2023-05-23,0.00,0.00,4.24
American Samoa,2023-05-24,0.00,0.00,6.66
American Samoa,2023-05-25,0.00,0.00,1.79
American Samoa,2023-05-26,0.00,0.00,-1.11
American Samoa,2023-05-27,0.00,0.00,-6.95
American Samoa,2023-05-28,0.00,0.00,-9.10
American Samoa,2023-05-29,0.00,0.00,-9.56
American Samoa,2023-05-30,0.00,0.00,-13.53
American Samoa,2023-05-31,0.00,0.00,-11.85
American Samoa,2023-06-01,0.00,0.00,-15.35
American Samoa,2023-06-02,0.00,0.00,-15.00
American Samoa,2023-06-03,0.00,0.00,-13.34
American Samoa,2023-06-04,0.00,0.00,-8.58
American Samoa,2023-06-05,0.00,0.00,-11.58
American Samoa,2023-06-06,0.00,0.00,-13.06
American Samoa,2023-06-07,0.00,0.00,-7.51
American Samoa,2023-06-08,0.00,0.00,-8.01
American Samoa,2023-06-09,0.00,0.00,-6.99
American Samoa,2023-06-10,0.00,0.00,-3.93
American Samoa,2023-06-11,0.00,0.00,-3.38
American Samoa,2023-06-12,0.00,0.00,-1.02
American Samoa,2023-06-13,0.00,0.00,0.26
American Samoa,2023-06-14,0.00,0.00,0.26
American Samoa,2023-06-15,0.00,0.00,4.80
American Samoa,2023-06-16,0.00,0.00,3.81
American Samoa,2023-06-17,0.00,0.00,5.96
American Samoa,2023-06-18,0.00,0.00,5.11
American Samoa,2023-06-19,0.00,0.00,0.68
American Samoa,2023-06-20,0.00,0.00,2.74
American Samoa,2023-06-21,0.00,0.00,0.82
American Samoa,2023-06-22,0.00,0.00,3.14
American Samoa,2023-06-23,0.00,0.00,-4.90
American Samoa,2023-06-24,0.00,0.00,1.29
American Samoa,2023-06-25,0.00,0.00,-6.21
American Samoa,2023-06-26,0.00,0.00,-9.44
American Samoa,2023-06-27,0.00,0.00,-15.11
American Samoa,2023-06-28,0.00,0.00,-17.37
American Samoa,2023-06-29,0.00,0.00,-16.48
American Samoa,2023-06-30,0.00,0.00,-17.60
American Samoa,2023-07-01,0.00,0.00,-19.59
American Samoa,2023-07-02,0.00,0.00,-20.44
American Samoa,2023-07-03,0.00,0.00,-22.73
American Samoa,2023-07-04,0.00,0.00,-19.80
American Samoa,2023-07-05,0.00,0.00,-23.63
American Samoa,2023-07-06,0.00,0.00,-18.99
American Samoa,2023-07-07,0.00,0.00,-17.12
American Samoa,2023-07-08,0.00,0.00,-12.97
American Samoa,2023-07-09,0.00,0.00,-7.28
American Samoa,2023-07-10,0.00,0.00,-3.76
American Samoa,2023-07-11,0.00,0.00,-0.19
American Samoa,2023-07-12,0.00,0.00,1.15
American Samoa,2023-07-13,0.00,0.00,4.03
American Samoa,2023-07-14,0.00,0.00,11.37
American Samoa,2023-07-15,0.00,0.00,15.70
American Samoa,2023-07-16,0.00,0.00,18.36
American Samoa,2023-07-17,0.00,0.00,25.03
American Samoa,2023-07-18,1.11,0.00,30.66
American Samoa,2023-07-19,4.82,0.00,32.01
American Samoa,2023-07-20,7.99,0.00,35.03
American Samoa,2023-07-21,11.99,0.00,39.35
American Samoa,2023-07-22,14.11,0.00,37.13
American Samoa,2023-07-23,15.54,0.00,46.24
American Samoa,2023-07-24,16.23,0.00,44.05
American Samoa,2023-07-25,16.18,0.00,43.70
American Samoa,2023-07-26,15.45,0.00,43.83
American Samoa,2023-07-27,13.88,0.00,43.54
American Samoa,2023-07-28,12.97,0.00,40.37
American Samoa,2023-07-29,10.11,0.00,44.34
American Samoa,2023-07-30,6.62,0.00,34.41
American Samoa,2023-07-31,2.57,0.00,28.95
American Samoa,2023-08-01,0.00,0.00,28.10
American Samoa,2023-08-02,0.00,0.00,21.04
American Samoa,2023-08-03,0.00,0.00,15.26
American Samoa,2023-08-04,0.00,0.00,16.75
American Samoa,2023-08-05,0.00,0.00,8.68
American Samoa,2023-08-06,0.00,0.00,6.60
American Samoa,2023-08-07,0.00,0.00,-6.30
American Samoa,2023-08-08,0.00,0.00,-9.08
American Samoa,2023-08-09,0.00,0.00,-12.67
American Samoa,2023-08-10,0.00,0.00,-18.76
American Samoa,2023-08-11,0.00,0.00,-19.63
American Samoa,2023-08-12,0.00,0.00,-17.42
American Samoa,2023-08-13,0.00,0.00,-21.43
American Samoa,2023-08-14,0.00,0.00,-27.06
American Samoa,2023-08-15,0.00,0.00,-24.63
American Samoa,2023-08-16,0.00,0.00,-24.20
American Samoa,2023-08-17,0.00,0.00,-26.21
American Samoa,2023-08-18,0.00,0.00,-24.33
American Samoa,2023-08-19,0.00,0.00,-24.08
American Samoa,2023-08-20,0.00,0.00,-20.39
American Samoa,2023-08-21,0.00,0.00,-20.12
American Samoa,2023-08-22,0.00,0.00,-18.08
American Samoa,2023-08-23,0.00,0.00,-10.99
American Samoa,2023-08-24,0.00,0.00,-8.92
American Samoa,2023-08-25,0.00,0.00,-2.86
American Samoa,2023-08-26,0.00,0.00,-1.34
American Samoa,2023-08-27,0.00,0.00,-2.49
American Samoa,2023-08-28,0.00,0.00,5.45
American Samoa,2023-08-29,0.00,0.00,10.31
American Samoa,2023-08-30,0.00,0.00,7.15
American Samoa,2023-08-31,0.00,0.00,12.40
American Samoa,2023-09-01,0.00,0.00,11.94
American Samoa,2023-09-02,0.00,0.00,11.93
American Samoa,2023-09-03,0.00,0.00,13.03
American Samoa,2023-09-04,0.00,0.00,10.32
American Samoa,2023-09-05,0.00,0.00,13.15
American Samoa,2023-09-06,0.00,0.00,7.77
American Samoa,2023-09-07,0.00,0.00,4.84
American Samoa,2023-09-08,0.00,0.00,10.92
American Samoa,2023-09-09,0.00,0.00,6.02
American Samoa,2023-09-10,0.00,0.00,-1.40
American Samoa,2023-09-11,0.00,0.00,-4.85
American Samoa,2023-09-12,0.00,0.00,-6.70
American Samoa,2023-09-13,0.00,0.00,-13.09
American Samoa,2023-09-14,0.00,0.00,-14.09
American Samoa,2023-09-15,0.00,0.00,-20.21
American Samoa,2023-09-16,0.00,0.00,-19.67
American Samoa,2023-09-17,0.00,0.00,-25.68
American Samoa,2023-09-18,0.00,0.00,-29.39
American Samoa,2023-09-19,0.00,0.00,-30.27
American Samoa,2023-09-20,0.00,0.00,-32.54
American Samoa,2023-09-21,0.00,0.00,-40.59
American Samoa,2023-09-22,0.00,0.00,-35.55
American Samoa,2023-09-23,0.00,0.00,-36.16
American Samoa,2023-09-24,0.00,0.00,-40.68
American Samoa,2023-09-25,0.00,0.00,-38.84
American Samoa,2023-09-26,0.00,0.00,-43.32
American Samoa,2023-09-27,0.00,0.00,-36.25
American Samoa,2023-09-28,0.00,0.00,-40.52
American Samoa,2023-09-29,0.00,0.00,-36.61
American Samoa,2023-09-30,0.00,0.00,-34.82
American Samoa,2023-10-01,0.00,0.00,-37.09
American Samoa,2023-10-02,0.00,0.00,-37.62
American Samoa,2023-10-03,0.00,0.00,-38.32
American Samoa,2023-10-04,0.00,0.00,-39.88
American Samoa,2023-10-05,0.00,0.00,-33.76
American Samoa,2023-10-06,0.00,0.00,-30.01
American Samoa,2023-10-07,0.00,0.00,-35.05
American Samoa,2023-10-08,0.00,0.00,-26.81
American Samoa,2023-10-09,0.00,0.00,-35.03
American Samoa,2023-10-10,0.00,0.00,-36.79
American Samoa,2023-10-11,0.00,0.00,-30.73
American Samoa,2023-10-12,0.00,0.00,-34.15
American Samoa,2023-10-13,0.00,0.00,-30.65
American Samoa,2023-10-14,0.00,0.00,-36.02
American Samoa,2023-10-15,0.00,0.00,-34.97
American Samoa,2023-10-16,0.00,0.00,-34.91
American Samoa,2023-10-17,0.00,0.00,-35.64
American Samoa,2023-10-18,0.00,0.00,-37.65
American Samoa,2023-10-19,0.00,0.00,-40.37
American Samoa,2023-10-20,0.00,0.00,-40.20
American Samoa,2023-10-21,0.00,0.00,-43.84
American Samoa,2023-10-22,0.00,0.00,-39.86
American Samoa,2023-10-23,0.00,0.00,-43.27
American Samoa,2023-10-24,0.00,0.00,-47.40
American Samoa,2023-10-25,0.00,0.00,-45.72
American Samoa,2023-10-26,0.00,0.00,-43.46
American Samoa,2023-10-27,0.00,0.00,-45.42
American Samoa,2023-10-28,0.00,0.00,-46.01
American Samoa,2023-10-29,0.00,0.00,-44.46
American Samoa,2023-10-30,0.00,0.00,-42.24
American Samoa,2023-10-31,0.00,0.00,-48.49
American Samoa,2023-11-01,0.00,0.00,-42.00
American Samoa,2023-11-02,0.00,0.00,-46.58
American Samoa,2023-11-03,0.00,0.00,-44.40
American Samoa,2023-11-04,0.00,0.00,-46.37
American Samoa,2023-11-05,0.00,0.00,-43.12
American Samoa,2023-11-06,0.00,0.00,-43.04
American Samoa,2023-11-07,0.00,0.00,-38.94
American Samoa,2023-11-08,0.00,0.00,-40.74
American Samoa,2023-11-09,0.00,0.00,-36.33
American Samoa,2023-11-10,0.00,0.00,-38.61
American Samoa,2023-11-11,0.00,0.00,-42.41
American Samoa,2023-11-12,0.00,0.00,-37.69
American Samoa,2023-11-13,0.00,0.00,-37.65
American Samoa,2023-11-14,0.00,0.00,-42.94
American Samoa,2023-11-15,0.00,0.00,-44.14
American Samoa,2023-11-16,0.00,0.00,-45.69
American Samoa,2023-11-17,0.00,0.00,-43.59
American Samoa,2023-11-18,0.00,0.00,-43.29
American Samoa,2023-11-19,0.00,0.00,-42.44
American Samoa,2023-11-20,0.00,0.00,-42.72
American Samoa,2023-11-21,0.00,0.00,-39.49
American Samoa,2023-11-22,0.00,0.00,-46.43
American Samoa,2023-11-23,0.00,0.00,-47.48
American Samoa,2023-11-24,0.00,0.00,-47.62
American Samoa,2023-11-25,0.00,0.00,-50.95
American Samoa,2023-11-26,0.00,0.00,-44.02
American Samoa,2023-11-27,0.00,0.00,-52.66
American Samoa,2023-11-28,0.00,0.00,-48.40
American Samoa,2023-11-29,0.00,0.00,-47.58
American Samoa,2023-11-30,0.00,0.00,-49.64
American Samoa,2023-12-01,0.00,0.00,-48.42
American Samoa,2023-12-02,0.00,0.00,-46.86
American Samoa,2023-12-03,0.00,0.00,-43.88
American Samoa,2023-12-04,0.00,0.00,-49.30
American Samoa,2023-12-05,0.00,0.00,-43.31
American Samoa,2023-12-06,0.00,0.00,-43.77
American Samoa,2023-12-07,0.00,0.00,-50.32
American Samoa,2023-12-08,0.00,0.00,-44.63
American Samoa,2023-12-09,0.00,0.00,-45.35
American Samoa,2023-12-10,0.00,0.00,-44.16
American Samoa,2023-12-11,0.00,0.00,-37.11
American Samoa,2023-12-12,0.00,0.00,-47.53
American Samoa,2023-12-13,0.00,0.00,-45.38
American Samoa,2023-12-14,0.00,0.00,-46.84
American Samoa,2023-12-15,0.00,0.00,-45.77
American Samoa,2023-12-16,0.00,0.00,-41.12
American Samoa,2023-12-17,0.00,0.00,-44.03
American Samoa,2023-12-18,0.00,0.00,-47.72
American Samoa,2023-12-19,0.00,0.00,-41.09
American Samoa,2023-12-20,0.00,0.00,-46.98
American Samoa,2023-12-21,0.00,0.00,-47.81
American Samoa,2023-12-22,0.00,0.00,-48.56
American Samoa,2023-12-23,0.00,0.00,-42.43
American Samoa,2023-12-24,0.00,0.00,-47.06
American Samoa,2023-12-25,0.00,0.00,-50.72
American Samoa,2023-12-26,0.00,0.00,-50.18
American Samoa,2023-12-27,0.00,0.00,-53.40
American Samoa,2023-12-28,0.00,0.00,-49.96
American Samoa,2023-12-29,0.00,0.00,-51.99
American Samoa,2023-12-30,0.00,0.00,-50.91
American Samoa,2023-12-31,0.00,0.00,-54.96
American Samoa,2024-01-01,0.00,0.00,-54.70
American Samoa,2024-01-02,0.00,0.00,-56.64
American Samoa,2024-01-03,0.00,0.00,-49.55
American Samoa,2024-01-04,0.00,0.00,-56.26
American Samoa,2024-01-05,0.00,0.00,-48.34
American Samoa,2024-01-06,0.00,0.00,-50.38
American Samoa,2024-01-07,0.00,0.00,-53.22
American Samoa,2024-01-08,0.00,0.00,-49.82
American Samoa,2024-01-09,0.00,0.00,-53.20
American Samoa,2024-01-10,0.00,0.00,-46.32
American Samoa,2024-01-11,0.00,0.00,-49.78
American Samoa,2024-01-12,0.00,0.00,-51.85
American Samoa,2024-01-13,0.00,0.00,-42.40
American Samoa,2024-01-14,0.00,0.00,-47.74
American Samoa,2024-01-15,0.00,0.00,-43.92
American Samoa,2024-01-16,0.00,0.00,-48.68
American Samoa,2024-01-17,0.00,0.00,-40.08
American Samoa,2024-01-18,0.00,0.00,-48.55
American Samoa,2024-01-19,0.00,0.00,-42.52
American Samoa,2024-01-20,0.00,0.00,-42.77
American Samoa,2024-01-21,0.00,0.00,-47.84
American Samoa,2024-01-22,0.00,0.00,-46.56
American Samoa,2024-01-23,0.00,0.00,-50.65
American Samoa,2024-01-24,0.00,0.00,-45.22
American Samoa,2024-01-25,0.00,0.00,-50.42
American Samoa,2024-01-26,0.00,0.00,-52.77
American Samoa,2024-01-27,0.00,0.00,-53.05
American Samoa,2024-01-28,0.00,0.00,-52.81
American Samoa,2024-01-29,0.00,0.00,-55.89
American Samoa,2024-01-30,0.00,0.00,-55.83
American Samoa,2024-01-31,0.00,0.00,-56.24
American Samoa,2024-02-01,0.00,0.00,-58.37
American Samoa,2024-02-02,0.00,0.00,-60.71
American Samoa,2024-02-03,0.00,0.00,-58.74
American Samoa,2024-02-04,0.00,0.00,-55.06
American Samoa,2024-02-05,0.00,0.00,-59.41
American Samoa,2024-02-06,0.00,0.00,-59.06
American Samoa,2024-02-07,0.00,0.00,-61.74
American Samoa,2024-02-08,0.00,0.00,-59.13
American Samoa,2024-02-09,0.00,0.00,-52.63
American Samoa,2024-02-10,0.00,0.00,-53.60
American Samoa,2024-02-11,0.00,0.00,-54.11
American Samoa,2024-02-12,0.00,0.00,-50.37
American Samoa,2024-02-13,0.00,0.00,-50.24
American Samoa,2024-02-14,0.00,0.00,-46.59
American Samoa,2024-02-15,0.00,0.00,-48.99
American Samoa,2024-02-16,0.00,0.00,-45.39
American Samoa,2024-02-17,0.00,0.00,-42.76
American Samoa,2024-02-18,0.00,0.00,-46.19
American Samoa,2024-02-19,0.00,0.00,-50.75
American Samoa,2024-02-20,0.00,0.00,-48.67
American Samoa,2024-02-21,0.00,0.00,-43.56
American Samoa,2024-02-22,0.00,0.00,-49.33
American Samoa,2024-02-23,0.00,0.00,-43.81
American Samoa,2024-02-24,0.00,0.00,-47.42
American Samoa,2024-02-25,0.00,0.00,-44.73
American Samoa,2024-02-26,0.00,0.00,-51.23
American Samoa,2024-02-27,0.00,0.00,-47.16
American Samoa,2024-02-28,0.00,0.00,-54.18
American Samoa,2024-02-29,0.00,0.00,-55.33
American Samoa,2024-03-01,0.00,0.00,-57.40
American Samoa,2024-03-02,0.00,0.00,-56.29
American Samoa,2024-03-03,0.00,0.00,-59.92
American Samoa,2024-03-04,0.00,0.00,-59.40
American Samoa,2024-03-05,0.00,0.00,-59.00
American Samoa,2024-03-06,0.00,0.00,-56.93
American Samoa,2024-03-07,0.00,0.00,-58.99
American Samoa,2024-03-08,0.00,0.00,-59.84
American Samoa,2024-03-09,0.00,0.00,-53.68
American Samoa,2024-03-10,0.00,0.00,-51.39
American Samoa,2024-03-11,0.00,0.00,-45.36
American Samoa,2024-03-12,0.00,0.00,-41.25
American Samoa,2024-03-13,0.00,0.00,-34.97
American Samoa,2024-03-14,0.00,0.00,-27.52
American Samoa,2024-03-15,0.00,0.00,-21.83
American Samoa,2024-03-16,0.00,0.00,-5.74
American Samoa,2024-03-17,0.00,0.00,-4.08
American Samoa,2024-03-18,0.00,0.00,6.79
American Samoa,2024-03-19,0.00,0.00,19.17
American Samoa,2024-03-20,0.00,0.00,27.79
American Samoa,2024-03-21,10.35,0.00,34.55
American Samoa,2024-03-22,22.16,0.00,52.76
Arizona,2023-03-24,0.00,0.00,-234.53
Arizona,2023-03-25,0.00,0.00,-11.82
Arizona,2023-03-26,0.00,0.00,47.14
Arizona,2023-03-27,0.00,0.00,-175.56
Arizona,2023-03-28,0.00,0.00,-178.77
Arizona,2023-03-29,0.00,0.00,-329.59
Arizona,2023-03-30,0.00,0.00,-240.23
Arizona,2023-03-31,0.00,0.00,-232.17
Arizona,2023-04-01,0.00,0.00,-411.66
Arizona,2023-04-02,0.00,0.00,-225.45
Arizona,2023-04-03,0.00,0.00,-77.58
Arizona,2023-04-04,0.00,0.00,-816.47
Arizona,2023-04-05,0.00,0.00,-270.67
Arizona,2023-04-06,0.00,0.00,-397.37
